W1_0,W1_1,W1_2,W1_3,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W1_11,W1_12,W1_13,W1_14,W1_15,W1_16,W1_17,W1_18,W1_19,W1_20,W1_21,W1_22,W1_23,W1_24,W1_25,W1_26,W1_27,W1_28,W1_29,W1_30,W1_31,W1_32,W1_33,W1_34,W1_35,W1_36,W1_37,W1_38,W1_39,W1_40,W1_41,W1_42,W1_43,W1_44,W1_45,W1_46,W1_47,W1_48,W1_49,W1_50,W1_51,W2_0,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W2_16,W2_17,W2_18,W2_19,W2_20,W2_21,W2_22,W2_23,W2_24,W2_25,W2_26,W2_27,W2_28,W2_29,W2_30,W2_31,W2_32,W2_33,W2_34,W2_35,W2_36,W2_37,W2_38,W2_39,W2_40,W2_41,W2_42,W2_43,W2_44,W2_45,W2_46,W2_47,W2_48,W2_49,W2_50,W2_51
0.0,-0.07053726584802364,-0.08819200896382845,-0.24815736726717844,-0.5132474935970169,-0.4157836506940726,-0.4433827878091606,-0.5520930860568376,-0.3319825513853194,-0.41482584279902673,-0.38957040123951225,-0.392234458605745,-0.5033740408900905,-0.6467504591288531,-0.7572272162997333,-0.6640680137477846,-0.44365619075523843,-0.4479005667949505,-0.40997729700172136,-0.20161928994697484,0.047476524397871506,-0.04564170137529845,0.057585700243324475,-0.07885052078642281,-0.022639662400120747,-0.14873930021094914,-0.30715537292789474,-0.30796877894360036,-0.3058519615534692,-0.29931640799919135,-0.09428295558452143,-0.22214443063274783,-0.22568822684764658,-0.30340494808997376,-0.28324746448424015,-0.08794906464379237,-0.03812053252127768,-0.2327935175258275,-0.06681726940076227,-0.013775678631575888,0.011642968581222084,-0.0023119892855916323,0.1630350344771109,0.06686920260295846,-0.049743757960329635,-0.07978861818947561,-0.0860713689703457,-0.26173108061590183,-0.33573994353349945,-0.4683261841383586,-0.3334440903472139,-0.36287740471664326,0.0,1.3391328702947753,1.458804406474042,0.49821045759707094,1.627157047564554,1.070799873794344,-0.2732144208829781,2.4400250096959653,2.9150168865158856,3.3872712745929983,3.465101548373254,2.449040400007193,0.5126878311833352,0.09407312725280609,0.7451331562593977,1.5329458240864449,2.728939075576714,2.0823354059074695,1.248407811283207,0.5675561395523009,0.7026264494340427,1.4680667512545735,3.4724945612045857,2.6151738205940402,2.852409857614525,3.9083440509892178,2.029905906602752,0.551303830420544,-0.3325127754986874,-0.32090348112864064,0.6457130784524561,0.48137536678776194,1.9013992251536327,0.7050697121347849,1.2220675639190786,1.4973253572757894,1.1146222991661041,0.3405242290820938,-1.993233004362285,-1.245685378210133,-0.5183222663410877,-1.1454859667001034,-1.3221389450682899,-0.9429396946456295,0.9278512941808074,2.0816593893831175,1.613984902565322,-0.3158320549331468,0.4295160128649498,3.6384124646588036,3.516748086909809,2.519974437309296
0.0,-0.011274292664899047,0.18932099018446538,-0.015988803932186102,0.2583948408742033,0.2027606418965976,0.30840169887072516,0.3728663653563299,0.3371333633736208,0.31475593058848206,0.6140449187719326,0.7135003047885816,0.6525044423497032,0.8307320391750032,0.802429500578645,0.8192992616594447,0.680771616368373,0.7934809452509533,0.8255694684110498,0.6429928736187004,0.8253744234460976,0.8933997432158954,0.9704122350608504,1.0652857882386515,0.9365254933349576,1.0046157642464941,0.9804707966380666,1.0504469296050036,0.9446593635412157,1.024507918558756,1.1234546604099684,1.2263579813072842,1.3852004946953684,1.5438553204286172,1.43055980298686,1.4172196005868514,1.3024818121763662,1.18351327619996,1.4202629047664441,1.2895126383962945,1.1859503385317864,1.206129234188234,0.9291571095926743,0.9251917167045813,0.8894283732260169,0.884875253902215,1.0297785925318537,1.0495068513653791,1.0083369092081635,0.8334883902475303,0.874028187014116,0.9630985277226158,0.0,0.15265935322746646,2.1262198742733394,1.2341469349636016,0.07808924814509721,-0.3416622857865096,1.1765077800274524,0.12009031185895691,-1.2346820251438633,-1.7784665613268924,-2.509566230197483,-2.5006065192946787,-2.408919668866849,-1.664425200523339,-2.20576877918176,-1.723411598703202,-2.209213227017434,-4.215018981353303,-4.495450475838137,-4.6713180376893195,-3.4575300666341118,-2.84860840008636,-3.2494010605783834,-4.12769761314416,-4.315373352662254,-3.547940240160086,-2.6080580714390975,-2.97359582303402,-2.681163217306498,-4.080986798902672,-2.9547138181964776,-2.8865561171814873,-3.517789343440014,-2.9374314981129266,-2.164032308658056,-1.6733623864206992,-0.8099011582174996,-2.1735050577645136,-3.181056771687545,-1.4192089593435908,-2.1885770218392064,-3.0751726957119208,-2.017695569763263,-1.9096935370263997,-0.653731449372829,-0.8937539420143761,0.0903099757107525,0.17144507928890118,1.3994944021489855,0.9791727370077868,1.1143295265482895,-0.7920719757362307
0.0,0.03498269385890866,-0.02200365794658398,-0.09632450310826082,-0.14337505251488308,-0.05836017246367081,0.017017356842143894,0.04006045501552971,0.17627528064741396,0.024832175785326677,0.03185160128850011,0.19146865770150984,0.3130431169385336,0.2748696301286445,0.20010361460718484,0.23109058834523039,0.17544948465502352,-0.08189009564850586,-0.0265737338063312,0.0571616566484479,-0.00020054668638343903,0.09766402283136552,0.5230982318333031,0.6288410128465274,0.782777431083494,0.9554002014495409,0.8609332884888455,0.9140308678952219,0.8098689700364045,0.9313675809405747,0.8949595103828628,0.9888666955432523,1.1189493478170005,1.2332996133752123,1.2989043956590989,1.3214853330714067,1.291774813415403,1.0771242928217426,1.0771550840710342,1.0440441818807626,1.0994611987334189,1.0159353066744083,1.4077094045005263,1.2367128010163433,1.3860668970508148,1.3337059194480079,1.3468427986181963,1.2028777969517384,1.3319904174846062,1.0806874338028718,0.8910514015707743,0.938557818184487,0.0,-0.28026830050121937,0.5521336808420987,-0.12082489209836456,-0.6109944156215215,0.8769876980285685,1.9752832632308988,1.2950284835890362,0.42121751106815075,0.9389333268122928,2.079557466608623,1.1408678619604138,0.33533494392228913,-0.7102302804808182,-0.42481621508764744,-0.3898629413184938,-1.52609916452387,0.251997680911519,1.793847591315893,5.369272947220775,7.155577116413241,7.881781216334689,9.06155093358542,8.416668020474532,7.635730567591442,7.856893684584876,7.344516098156507,7.193856460987341,6.056977921197693,4.886349364554914,5.892425483972126,6.188350884177015,6.010682101193941,5.626101022981429,5.178839287482758,4.986154274198406,5.295260700085947,7.749304246010052,7.78770095951596,7.0049419997113755,7.586059782442744,7.35517176895373,7.875425539564259,9.00940916980005,9.605920077279857,10.447667396534495,12.33224321077146,10.996341295930298,13.653430487581558,12.435256464918622,13.889879098831642,14.095677162350603
0.0,-0.20139151608837103,-0.11254931862792575,0.053945942438668126,0.1533966587345676,0.1726280947829413,0.30016809825779833,0.37373320725882675,0.343890349603208,0.20720607595765905,0.11637165020803827,0.03915382727286136,-0.04331307264618822,-0.14201507719800566,-0.20589827301470284,-0.03616549439901684,-0.1709107715386568,-0.31683531964860234,-0.2947164029759256,-0.2530773289811995,-0.20907624038987765,-0.1976166523662522,-0.21868441242590042,-0.12505575052825924,0.2225877006465577,0.2891410517026423,0.15412822383096025,0.17903462898010425,0.056863828124535054,0.11191363650541179,-0.04726683769271854,-0.046878008260127356,0.005812870380766,0.22048466758171462,-0.002254345255947421,-0.21984153164654682,-0.1609690477438493,-0.04847281206708497,0.001983173619162601,0.04425469922794583,-0.0710514490655954,0.020832525306036728,-0.13500432361916515,-0.3308259171541127,-0.5386014454136825,-0.4791299143832981,-0.5538161032557661,-0.4760993293017135,-0.3957706744362403,-0.2594025653026306,-0.1233250884851847,0.05946696958551187,0.0,-0.7743427040262221,-0.3677028599425891,-1.029117636880307,-0.2233478775691089,0.3363936697304073,-0.5498558171086443,-1.4432113490306775,-0.8039937322374742,-0.1853850445286812,-0.7176448702481093,-2.0063166749809316,-1.5804520451482966,-2.638166532278534,-2.603793114829084,-2.448770912079681,-1.7421512092563847,-0.084392317294532,-0.26350909795953237,-0.22788018056183887,-0.8975942637086811,-1.4652975735828857,-1.3861578759972846,-1.933816350601364,-0.3873221620643865,-0.9705660393729418,-0.04488251183138081,-0.4370129316756059,-1.0967795288984927,-2.157404092371736,-2.6893224333289387,-0.5955550937639265,-0.4345127057815944,-0.008093028578135708,0.32513697751476034,-1.286331110032723,-3.2590221756940094,-3.7599998194843645,-4.176323995797593,-4.252730135976341,-5.198152754064717,-3.7877506769556213,-3.089720656496098,-2.546692930221391,-1.9422768149871064,-1.8652955444352013,-2.1737199250294017,-2.2708352687810995,-1.9928082879402138,-1.4931893482187424,-1.2616517226203747,-1.1650252702477086
0.0,0.07743151245238519,0.12331057398657724,0.04451404430702874,-0.0999987223667684,-0.008677006461023595,-0.05125565039084582,-0.14031293244335635,-0.22099894787525093,-0.40506229737119054,-0.5140236072866008,-0.2181688308160995,-0.3340632735750105,-0.4399577320002923,-0.3793604064614663,-0.47688870788324805,-0.32633682621752425,-0.3817810121777549,-0.36446307663963373,-0.36179799185706585,-0.4426224285889502,-0.4761625023390459,-0.29533205591582246,-0.3895001986240512,-0.6042584013904155,-0.794185343306104,-0.9963091009450644,-0.9407392227074597,-0.9127974743809428,-0.944354710254693,-1.0224955260862454,-0.9959968254652719,-0.9463545785722794,-0.9784191120838072,-1.1687038654215083,-1.3717209976999227,-1.2309900965058311,-1.0151402774512281,-1.0251862500648117,-1.1725884929717374,-1.1241813770535523,-1.013239224769058,-1.070791583671729,-1.2540157192207657,-1.1673876826559184,-1.2133872741575484,-1.3762171557307827,-1.0996954698690582,-0.8759725064441,-0.8426696184029066,-0.701319349921544,-0.6813158932177652,0.0,1.2197146107913086,0.3537638263547004,0.3781843899964147,0.16791241078022207,0.23706417208549646,1.48046246028434,1.9938441812555414,2.978334625562757,4.214888248229475,5.459761975357296,4.710560119251886,4.117973434838861,3.9457636301222077,3.4743984961901404,3.9622320429329774,4.692258086198187,6.315497811315416,5.52381584949233,5.167877054057492,6.77904780676535,6.786112449135433,6.2932887048160175,7.808800839069066,7.5674335593531055,7.332164092400899,5.967843551170028,4.8461189793973,5.4215117448744055,4.822166114446955,3.340976702692734,1.9538511915812324,0.9194412827565621,1.014985133895366,1.8112654037811902,0.8104061068154687,2.607059782884573,4.587379720373039,6.871382409214323,7.040138603930894,7.258753642859731,7.188068110239081,6.313451013209616,7.0967168790596,7.8728934785756675,8.416092716961945,8.98412464820631,10.670611865639664,11.158536378565296,11.24385688514581,11.684730603980872,10.402695686746709
0.0,-0.05786967390383995,-0.1000604237875458,-0.2679848999642328,-0.2796727772146464,-0.30702366478742243,-0.08300221240181341,0.05109450597374368,0.279178801184807,0.5952002696902017,0.7600998706406774,0.9103504953134659,0.9081537877818393,0.7755003456820354,0.9427358178583245,1.0489216885890866,1.2003456477005625,1.1608396985380003,1.1142661870994313,1.2658460995541303,1.2751397160101816,1.3390313840145416,1.540100528037911,1.6591080664640905,1.7581640998616392,1.74069449115103,1.9963001471619561,1.9418169005090593,1.7887848974936944,1.7643446766340536,1.7554555431389787,1.6974622670598354,1.7078617180510371,1.659113431942208,1.7351313010245883,1.8548282873463164,1.8155463269039755,1.8802183191381463,1.9057142027891076,1.9324398737310104,1.9926887478822637,2.1076748356547093,2.1968639737751796,2.2143896986298954,2.2808663477894893,2.17663509421918,2.186275699366608,2.026626499895957,2.0142258707629073,2.1258129529215424,1.9946538077932865,2.1620146255442503,0.0,1.619595741086456,1.517636397353983,0.6323132123465675,2.09994384536997,2.7849481372291836,2.003906534772213,1.9157319984638836,2.587982601919613,3.059417252480708,2.9983801637530703,2.2328149523282006,1.7179079993689106,2.2135695639070483,1.6970679989629454,-0.28864603531755706,-0.515982631808885,-1.684544775097351,-2.4906573817774555,-3.026268863071549,-1.4003669840786928,0.6738669777168238,0.36800193441058354,0.04649946530809679,-0.10311983706075303,0.49539055581467073,-0.8874593059794378,-1.102450853441079,-2.2351556020934367,-2.4547535049414178,-1.4799862505084784,-1.5470407475476613,-2.220329062315811,-1.355341367416771,-2.535631016926919,-3.843062285449233,-3.0242098421383647,-2.6887468394398466,-2.4287846008773744,-2.1069615204953274,-3.024685743036148,-2.7868385944406495,-2.8926668696126505,-2.7274124302567233,-1.1007700917227177,-0.7366684981727019,-0.05304197585994941,0.8219980714543652,3.072508103259089,3.226535219214962,3.309044196303068,3.5280142395741962
0.0,0.18666122643361327,0.1632539927623981,0.11816069244105347,0.14794545174872234,-0.050438125973224945,0.168199090795209,0.25987256482635307,0.16940740520335812,0.20862410626448702,0.2341939536210005,0.39526790637285025,0.09385430407345918,0.12392473051459893,0.026025390788721445,-0.14159804331552667,-0.025631812307413043,-0.1846268232619887,0.012284120024697281,-0.04278495810443447,-0.09954870824019035,-0.31550545877227093,-0.4077989450703826,-0.29170570055668266,-0.33420569822941026,-0.2862592828363117,-0.0047946525290656905,-0.2437584964345075,-0.243373992332002,-0.27504904134953345,-0.39589847345621304,-0.4650708667689148,-0.5543148154852582,-0.4719658149888767,-0.6363631751955603,-0.6006312528538654,-0.625283311567481,-0.41199771445718153,-0.27575755893281756,-0.40744510322106775,-0.4724848474709974,-0.4201036727707948,-0.5588896112456859,-0.6609051494090155,-0.7045283016379771,-0.8493243825212429,-0.6744371440786994,-0.4120711977630528,-0.41104793269590983,-0.5060238184284083,-0.35743050888012406,-0.09403851303658861,0.0,-0.3622176739151309,-1.7079476030942027,-1.485516709605355,-1.770817892872726,-1.8381375740987762,-3.528901657110133,-1.8529368294312643,-1.616482197910219,-2.2317289077840585,-0.5955146404496476,-0.8228219176049685,-1.0713714367496785,-3.2304710041086047,-2.709578366204326,0.472138494879093,0.6114523120195422,0.6286310538576835,0.49824638549617584,1.7508025182054505,1.429234780787608,0.7380562098379281,0.013259643660918252,-0.23081979850284956,-0.8785927419605717,1.3562892380375071,0.852142078809956,0.5944840569727521,2.12116403306592,2.6358948596414917,2.4479277734307314,0.49659038642068665,0.766224397492373,3.8360625032260423,2.5639364834367457,1.5746331821456803,1.078773422437837,1.2287644633058494,0.031054293924803078,-1.9544637695924907,-2.3085082971860054,-1.2333664973793217,-1.2359500196013269,-0.38388493763280007,0.23177905526335907,1.5120889732530203,2.9742261959847998,3.4477531939811064,2.0750108111326657,2.4545188040928685,3.974665660164355,3.270814417400142
0.0,-0.040019751517444115,0.018525002893278478,0.20496567295821938,0.03355823073679495,0.1852457773681087,0.06480462032849849,0.23240058806637182,0.06284230305729943,0.013762002593974684,-0.20406669088701956,-0.1478619123469014,-0.3144979021807346,-0.2837110385800893,-0.6999716918560586,-0.7870811350886318,-0.7016916783139875,-0.6716980225987856,-0.7273974100015251,-0.8403936894779495,-1.0745936091794837,-1.0340937977722109,-1.073454259601109,-0.9446873859235965,-0.8555035259011359,-0.8946306042693618,-1.1020424946389178,-1.1655758644667489,-0.9715101230637816,-1.0639033127662076,-1.0977214338528563,-1.0952780577635683,-1.1495589192745237,-0.8640852377761994,-0.7354836649591989,-0.6359469759867961,-0.5747179745459522,-0.6826828085888154,-0.8181712279321105,-0.7241255137671954,-0.8242526434448078,-0.7366029879934847,-0.6525033263275387,-0.7736010181052946,-0.6413877678724267,-0.3907251753290653,-0.29075375844220064,-0.1403292179608754,0.004235623835173119,0.043429965175768685,0.26503930141794124,0.206240249004829,0.0,1.6910437358726766,3.3184488445364493,2.9601351666628393,2.81825765173927,2.9159485718484137,1.6567057517389094,2.0794166391865088,2.169067591546625,2.599552893281325,2.7428614164055203,3.871847817621621,4.7245617285391095,2.3786738222141905,4.2318828017844385,5.020183328106034,4.712428542218652,6.119902929000047,6.208004814091228,7.8014683060824845,8.065768271379458,9.000604697427708,10.087746886733337,11.300890510786049,12.67238473742882,13.669713554723666,15.235720375188913,15.474225163937007,14.648369154492721,14.911634098592929,14.272621283251002,14.011432237955692,14.794206235873727,13.442873028973608,14.043373176114098,14.169040286928633,15.586717190168406,14.95389200612163,16.076266262507225,15.006597972899167,16.115269091798286,14.639054728435001,15.020440009204995,14.858113157239048,17.16008959232111,17.777086290120664,15.778632760111204,16.29941735028509,15.779560263242969,16.77239279093629,15.757685054886027,15.10568316097546
0.0,-0.046609800267072427,0.059401112365340444,0.1407397753364576,0.09899888511947802,0.25505619769591037,0.3650200603858672,0.37046781535194434,0.2253718052005128,0.3653613478151553,0.6593469801956935,0.5344726460455564,0.47809945318071906,0.5805731333898189,0.7309934256534878,0.7868044089412219,0.6115260401921039,0.7420721153253236,0.7326213952228149,0.5443472330692272,0.33193017660607543,0.7116644851233305,0.6704302314269157,0.5380126451953537,0.4774302553840233,0.5118926187673505,0.5869541458108385,0.8453654869168178,0.9039697963181321,0.6925070548063137,0.8635616989578181,0.8417124805759424,0.9639881652576646,1.1316802502872436,1.1772674843481905,1.0769431516152717,1.1204523972656442,0.9496329604172618,0.8741944693318051,1.0186912646596462,1.0988542777675592,0.9394163404972543,0.7628345093284561,0.7683734053633761,0.4260249676180011,0.5909066913599751,0.6426720154081904,0.4691412613102387,0.5504783410349556,0.5030111739950018,0.20383595465563598,0.2001038098822426,0.0,0.7844323169070216,1.3452775603277103,2.015410502325852,2.5360705340253435,3.756305191683338,1.2276006583593837,1.8148064336180623,2.447596130499778,3.6508863854768636,5.129738435242321,3.8775165771745757,1.547980785114567,-0.14737497215278128,0.817119984559154,0.5318640230762454,1.0789315877944474,0.7583746299466476,0.4070177462993269,-0.1719879006031077,0.38771944140372555,0.17677723657503078,-0.8779623091405017,-1.6577064808267763,-0.8820772180651181,-1.6887793553324313,-1.5144230803884287,-1.6956958763330492,-2.186445917336449,-1.753620925863934,-2.7926270257199644,-2.6175948389689028,-5.54225012324791,-5.739137976031372,-6.893491831797182,-8.642004589146854,-8.52654284575943,-9.766940896287949,-9.16047984076092,-8.03485631549603,-8.418351403302758,-8.53725535829721,-8.392577259757104,-8.4519663524657,-8.187563112206877,-6.664501455936813,-6.9922938348313055,-6.5093117358177475,-7.505454407887029,-8.056119401488845,-8.675354893088448,-7.606520002750461
0.0,-0.0200859502935979,0.20372852298331956,0.19162359697755177,0.2654277630120945,0.3951251964399691,0.5877569351162384,0.8310180390150155,0.6850142193592349,0.5366123639752104,0.5002742883748661,0.6465761370287084,0.6186118585431258,0.6516048665917518,0.6297993334863479,0.7814527341095803,0.677252005198437,0.663154382342263,0.6057412344658327,0.44063209249657287,0.14107872572703728,0.09193435888672119,0.19293825600042006,0.38079564626104195,0.5196306765656844,0.4889379758547811,0.37385846620310925,0.6265954356008231,0.771521364721459,0.9127343704392292,0.9635086734463544,1.1491506639990572,0.9243583605953815,1.099830390240805,0.9843675172452374,1.086812623458405,1.1436148121591,1.1044602189025612,1.1829556011648812,1.3537784711292467,1.3632886016930992,1.5198467355629595,1.3941410387650937,1.2286056632884774,1.2986344832350623,1.1952906326553583,1.2311469555205683,1.051749225780798,0.9486957120786534,0.7556473140117407,0.8522980692506863,0.9638442965273283,0.0,0.4925748692058404,-1.2774926077046787,0.5179658112067211,-0.11851875000024559,-0.3943522022164336,-0.9985794213454655,0.020819538960721973,2.2106319514500186,1.489353058490138,0.8496232301423368,0.006664663141878413,-1.705110197909475,-2.5859243375822434,-3.7569080328807676,-5.019605812566698,-2.63841075501909,-4.529860770614758,-4.866563104890197,-6.776349296792177,-8.429684537219915,-9.232067519708458,-7.373855662257466,-6.601528267963446,-6.6671833246950545,-8.08237017174252,-9.379488398534054,-10.765499046586795,-9.756055434211884,-7.657802366809315,-8.367941944526429,-8.612480512459479,-10.304920224108164,-10.984491147075904,-11.63224087834065,-10.637269208093931,-11.872617142370995,-10.709388370194207,-10.515363511785807,-11.009773037372383,-11.16759555592696,-10.322283618839187,-11.405645660977127,-10.81218584041625,-10.909274990657714,-10.631630176472845,-8.2634737596983,-7.938785946300923,-7.635580130132411,-8.648850296817235,-9.131023083378931,-8.374334958623555
